x,y,z
-0.424162,1.083053,-0.327923
-0.419296,1.07949,-0.329705
-0.414434,1.076011,-0.331439
-0.409788,1.072695,-0.333265
-0.405169,1.069413,-0.335082
-0.400695,1.066358,-0.336811
-0.396254,1.063243,-0.338398
-0.39203,1.060432,-0.340241
-0.387827,1.057623,-0.341748
-0.383829,1.054926,-0.343397
-0.379828,1.052398,-0.34496
-0.376029,1.049955,-0.346517
-0.372318,1.047603,-0.348105
-0.368679,1.04539,-0.34949
-0.365137,1.043107,-0.351003
-0.361717,1.041103,-0.352527
-0.358396,1.039116,-0.35381
-0.355221,1.037243,-0.355154
-0.352075,1.035493,-0.356498
-0.349143,1.033919,-0.357826
-0.346255,1.032341,-0.359056
-0.343475,1.030953,-0.360192
-0.340812,1.029674,-0.36137
-0.33824,1.028493,-0.362355
-0.335743,1.027437,-0.363214
-0.333321,1.026473,-0.364075
-0.331052,1.025617,-0.364814
-0.32898,1.024995,-0.365562
-0.326823,1.024398,-0.366236
-0.324871,1.023825,-0.366719
-0.322986,1.02344,-0.367215
-0.321195,1.023153,-0.36761
-0.319539,1.022937,-0.367924
-0.317958,1.022813,-0.368222
-0.316468,1.022747,-0.368374
-0.315087,1.02291,-0.368584
-0.313848,1.023117,-0.368641
-0.31261,1.023255,-0.368563
-0.311533,1.023632,-0.36851
-0.310559,1.024164,-0.368432
-0.309609,1.024584,-0.368181
-0.308854,1.025217,-0.367892
-0.308153,1.026028,-0.367593
-0.307579,1.026831,-0.367199
-0.307056,1.02775,-0.36668
-0.306606,1.028795,-0.366042
-0.306315,1.029845,-0.365493
-0.306047,1.031128,-0.364861
-0.305855,1.032459,-0.364062
-0.305789,1.033884,-0.363323
-0.305855,1.035524,-0.362468
-0.305965,1.037321,-0.361444
-0.306129,1.039185,-0.360582
-0.306387,1.041138,-0.359464
-0.306747,1.043327,-0.358331
-0.307259,1.045779,-0.357192
-0.307768,1.048178,-0.355807
-0.308367,1.050875,-0.354492
-0.30906,1.053712,-0.35306
-0.309811,1.056627,-0.351611
-0.310769,1.05991,-0.350118
-0.311651,1.063197,-0.348583
-0.312709,1.066798,-0.346974
-0.313708,1.070492,-0.345188
-0.314823,1.074407,-0.343444
-0.316055,1.078514,-0.341844
-0.317327,1.082903,-0.34005
-0.318627,1.087487,-0.338228
-0.320003,1.092331,-0.336181
-0.321472,1.09735,-0.33432
-0.322934,1.102617,-0.332242
-0.324534,1.108178,-0.33024
-0.326189,1.113865,-0.328204
-0.327831,1.119767,-0.32595
-0.329552,1.12586,-0.323849
-0.331323,1.132232,-0.321496
-0.333204,1.138755,-0.319328
-0.335058,1.145399,-0.317059
-0.337011,1.152373,-0.31488
-0.339013,1.159313,-0.312366
-0.341027,1.166553,-0.310075
-0.34313,1.173918,-0.307746
-0.345236,1.181425,-0.305472
-0.347489,1.189092,-0.303242
-0.34969,1.196829,-0.300894
-0.351968,1.204812,-0.298705
-0.354272,1.212741,-0.296537
-0.356564,1.22089,-0.294237
-0.358964,1.229102,-0.292166
-0.36129,1.237421,-0.290204
-0.363766,1.245858,-0.288161
-0.366144,1.254377,-0.286186
-0.368498,1.262705,-0.284268
-0.370946,1.271339,-0.282368
-0.373366,1.28008,-0.280696
-0.375824,1.288664,-0.279002
-0.378248,1.297398,-0.277372
-0.380668,1.306147,-0.27595
-0.38315,1.314978,-0.274455
-0.385556,1.323672,-0.272913
-0.388037,1.332595,-0.271711
-0.390414,1.341365,-0.270543
-0.392852,1.350368,-0.269424
-0.395197,1.359136,-0.268446
-0.397652,1.367973,-0.267486
-0.399961,1.37678,-0.266363
-0.40243,1.385636,-0.265808
-0.404797,1.394457,-0.264994
-0.407201,1.403146,-0.264335
-0.4096,1.411731,-0.263623
-0.412032,1.420417,-0.263122
-0.414344,1.428957,-0.262628
-0.416793,1.437234,-0.262021
-0.418986,1.445472,-0.261458
-0.42132,1.453532,-0.261011
-0.423665,1.461474,-0.260569
-0.425956,1.469131,-0.25999
-0.428193,1.476658,-0.259619
-0.430419,1.483962,-0.259218
-0.432665,1.491233,-0.259016
-0.434749,1.498226,-0.258564
-0.436956,1.50505,-0.258322
-0.439111,1.511778,-0.258065
-0.44112,1.5184,-0.257719
-0.443188,1.524703,-0.257536
-0.445263,1.530922,-0.257385
-0.447323,1.537074,-0.257321
-0.449223,1.543005,-0.257174
-0.451122,1.548656,-0.256986
-0.453147,1.55422,-0.257013
-0.455069,1.559669,-0.257051
-0.456846,1.56474,-0.25679
-0.458703,1.569772,-0.257035
-0.460446,1.574458,-0.256912
-0.462065,1.578924,-0.256731
-0.463819,1.583314,-0.256794
-0.465565,1.587422,-0.256927
-0.467203,1.591314,-0.256889
-0.468831,1.59497,-0.256872
-0.470487,1.598425,-0.256984
-0.471994,1.601617,-0.256926
-0.473524,1.604602,-0.256694
-0.474995,1.607244,-0.256505
-0.476526,1.609827,-0.256677
-0.47796,1.612322,-0.256682
-0.479392,1.614395,-0.256425
-0.48077,1.616392,-0.256471
-0.482113,1.617992,-0.256054
-0.483482,1.619623,-0.256079
-0.484876,1.620905,-0.25589
-0.486195,1.622064,-0.255528
-0.487674,1.622967,-0.255549
-0.488943,1.623833,-0.255331
-0.490279,1.624296,-0.255107
-0.491602,1.624644,-0.254905
-0.492983,1.624618,-0.254351
-0.494266,1.62464,-0.254025
-0.495677,1.624302,-0.253743
-0.497044,1.623895,-0.25355
-0.498385,1.623196,-0.253175
-0.499722,1.622219,-0.252612
-0.501182,1.62107,-0.252378
-0.502548,1.619841,-0.251973
-0.504029,1.618278,-0.251892
-0.505432,1.616506,-0.251253
-0.506839,1.614559,-0.250799
-0.508315,1.612423,-0.250557
-0.509767,1.610075,-0.250216
-0.511418,1.607708,-0.250163
-0.512952,1.604971,-0.249706
-0.514477,1.601987,-0.24909
-0.51615,1.599123,-0.249053
-0.51791,1.595856,-0.248737
-0.519513,1.592348,-0.248166
-0.521351,1.588752,-0.248038
-0.523202,1.585047,-0.247682
-0.525067,1.581015,-0.247133
-0.527194,1.577077,-0.247055
-0.52924,1.572792,-0.24668
-0.531459,1.568643,-0.24654
-0.533623,1.563997,-0.246039
-0.535982,1.559428,-0.245896
-0.538314,1.554824,-0.245708
-0.540861,1.549914,-0.245367
-0.543374,1.545053,-0.245198
-0.546088,1.5401,-0.245281
-0.548855,1.534991,-0.244987
-0.5516,1.52974,-0.245006
-0.554552,1.524478,-0.244989
-0.557493,1.519108,-0.244977
-0.560548,1.513639,-0.245045
-0.563702,1.50811,-0.245451
-0.566952,1.502409,-0.245566
-0.570209,1.496571,-0.245801
-0.573551,1.490753,-0.246164
-0.576884,1.484554,-0.246446
-0.580422,1.478488,-0.246855
-0.583889,1.472206,-0.247418
-0.587466,1.465847,-0.247813
-0.59127,1.459393,-0.248554
-0.594957,1.452736,-0.249076
-0.598669,1.446077,-0.249844
-0.602571,1.439445,-0.250815
-0.606427,1.432721,-0.251792
-0.610407,1.426006,-0.252792
-0.614395,1.419146,-0.253836
-0.61833,1.412312,-0.254754
-0.622498,1.405591,-0.256179
-0.626571,1.398662,-0.257383
-0.630857,1.391982,-0.258919
-0.635019,1.384928,-0.260151
-0.639182,1.377856,-0.261407
-0.643571,1.370977,-0.263116
-0.647841,1.363841,-0.264501
-0.6521,1.356636,-0.265965
-0.656391,1.349415,-0.267825
-0.660654,1.342089,-0.269413
-0.66494,1.334677,-0.271192
-0.669305,1.327136,-0.27289
-0.673506,1.319678,-0.274833
-0.677758,1.311909,-0.276609
-0.682026,1.304244,-0.278475
-0.686303,1.296548,-0.280548
-0.690462,1.288715,-0.282361
-0.69474,1.280942,-0.284493
-0.698902,1.273209,-0.286477
-0.703127,1.265426,-0.288554
-0.707312,1.257645,-0.290796
-0.711394,1.249873,-0.292974
-0.715478,1.242083,-0.295205
-0.71953,1.234356,-0.297613
-0.72358,1.226767,-0.299956
-0.727508,1.218999,-0.302346
-0.731385,1.211438,-0.304609
-0.735234,1.20386,-0.307192
-0.739019,1.196399,-0.309653
-0.742738,1.188916,-0.312245
-0.746296,1.181486,-0.314859
-0.749833,1.174165,-0.317546
-0.753238,1.166888,-0.320247
-0.756551,1.159681,-0.322929
-0.759824,1.15273,-0.325752
-0.762952,1.145724,-0.328531
-0.766057,1.138864,-0.331406
-0.769099,1.132241,-0.334212
-0.772039,1.12567,-0.337079
-0.774861,1.119249,-0.33985
-0.777607,1.112944,-0.342805
-0.780284,1.106873,-0.345585
-0.782919,1.100889,-0.348388
-0.785528,1.095272,-0.351286
-0.787877,1.089603,-0.353961
-0.790252,1.084252,-0.356659
-0.792494,1.079007,-0.359335
-0.794725,1.074015,-0.361918
-0.796849,1.069234,-0.364508
-0.798873,1.064654,-0.367024
-0.80085,1.060266,-0.369486
-0.802673,1.056028,-0.37193
-0.804481,1.052058,-0.374274
-0.806201,1.04845,-0.376532
-0.807751,1.044852,-0.378771
-0.809232,1.041623,-0.380827
-0.810689,1.038466,-0.382804
-0.811966,1.035575,-0.384857
-0.813273,1.03297,-0.386563
-0.814425,1.030538,-0.388266
-0.815562,1.028291,-0.390029
-0.816545,1.026246,-0.391445
-0.817495,1.024361,-0.392978
-0.818344,1.022688,-0.394339
-0.81912,1.021237,-0.395457
-0.819801,1.019885,-0.396582
-0.82039,1.018645,-0.397656
-0.820928,1.017692,-0.398561
-0.821395,1.016842,-0.399479
-0.821795,1.016143,-0.400181
-0.822107,1.015631,-0.400651
-0.822338,1.015182,-0.401156
-0.822513,1.014825,-0.401645
-0.822603,1.014743,-0.401869
-0.822632,1.014785,-0.402029
-0.822576,1.014941,-0.402088
-0.822469,1.015174,-0.402085
-0.822278,1.01567,-0.401888
-0.822045,1.016263,-0.401654
-0.821689,1.016811,-0.401325
-0.821283,1.017494,-0.400896
-0.820777,1.018316,-0.400295
-0.820104,1.019199,-0.399646
-0.819372,1.020195,-0.39882
-0.818507,1.021225,-0.39804
-0.817558,1.022444,-0.397154
-0.816459,1.023696,-0.396105
-0.815229,1.025067,-0.395028
-0.813959,1.026558,-0.393925
-0.812503,1.02798,-0.392776
-0.81094,1.029566,-0.391383
-0.809193,1.031388,-0.389929
-0.807372,1.033178,-0.388374
-0.80544,1.035125,-0.386756
-0.803349,1.037062,-0.385188
-0.80115,1.039217,-0.383585
-0.798805,1.041472,-0.381765
-0.79628,1.043726,-0.379908
-0.793645,1.046104,-0.377963
-0.790886,1.048594,-0.376095
-0.787943,1.051279,-0.373929
-0.784845,1.053921,-0.371833
-0.781666,1.056736,-0.369864
-0.778295,1.059752,-0.367499
-0.774778,1.062725,-0.365368
-0.771111,1.065806,-0.363024
-0.767348,1.069021,-0.360755
-0.763412,1.072374,-0.358354
-0.759334,1.075802,-0.35595
-0.755112,1.079296,-0.353472
-0.750801,1.082881,-0.351071
-0.746345,1.086626,-0.348516
-0.741828,1.090447,-0.345932
-0.737065,1.094223,-0.343437
-0.732272,1.098227,-0.340822
-0.727382,1.102379,-0.338172
-0.722361,1.106519,-0.335644
-0.717163,1.110767,-0.332783
-0.711878,1.11512,-0.330199
-0.706501,1.119578,-0.327513
-0.70102,1.124179,-0.324811
-0.695447,1.128742,-0.322213
-0.689806,1.133552,-0.319632
-0.683981,1.138381,-0.317007
-0.678097,1.143304,-0.314467
-0.672146,1.148268,-0.311974
-0.66604,1.153339,-0.309567
-0.659857,1.158479,-0.306995
-0.653535,1.163725,-0.304591
-0.647139,1.168982,-0.302148
-0.640708,1.174347,-0.299987
-0.63419,1.179807,-0.297636
-0.627643,1.185365,-0.295639
-0.620946,1.19092,-0.293483
-0.614263,1.196636,-0.291502
-0.607545,1.202314,-0.289442
-0.600665,1.208093,-0.287427
-0.593956,1.213971,-0.285784
-0.587032,1.21984,-0.283938
-0.580183,1.225847,-0.282222
-0.573392,1.231998,-0.280643
-0.566465,1.237997,-0.279093
-0.559588,1.244177,-0.277616
-0.552745,1.250282,-0.276204
-0.545842,1.256616,-0.274819
-0.538918,1.262543,-0.273545
-0.532112,1.268709,-0.272516
-0.525246,1.275048,-0.271569
-0.518355,1.281111,-0.270532
-0.511568,1.287133,-0.269682
-0.504757,1.293349,-0.269114
-0.497886,1.299292,-0.268205
-0.491217,1.305387,-0.267682
-0.484528,1.311388,-0.267331
-0.477891,1.317367,-0.266977
-0.471359,1.323222,-0.266641
-0.464745,1.329006,-0.266195
-0.458346,1.334949,-0.266312
-0.452011,1.340607,-0.265905
-0.445732,1.346366,-0.266085
-0.439694,1.351912,-0.266136
-0.433596,1.357415,-0.266117
-0.427694,1.363084,-0.266373
-0.421857,1.368237,-0.266378
-0.416096,1.373502,-0.26664
-0.410525,1.378748,-0.266889
-0.405178,1.383879,-0.2671
-0.399822,1.388886,-0.267419
-0.394592,1.393671,-0.267569
-0.389403,1.398414,-0.267811
-0.38444,1.402808,-0.267922
-0.379564,1.407268,-0.268235
-0.374764,1.411461,-0.26853
-0.370052,1.415548,-0.268911
-0.365414,1.419464,-0.269453
-0.360921,1.423097,-0.2697
-0.356655,1.426636,-0.270097
-0.352381,1.429987,-0.270498
-0.348249,1.433204,-0.270849
-0.344118,1.436196,-0.271353
-0.340067,1.43892,-0.27136
-0.336153,1.441686,-0.271919
-0.332371,1.444243,-0.272236
-0.328729,1.446651,-0.272726
-0.325076,1.448961,-0.273071
-0.321614,1.451346,-0.273724
-0.318243,1.45332,-0.274152
-0.314969,1.455315,-0.274864
-0.311771,1.457049,-0.27503
-0.308671,1.458847,-0.27573
-0.30568,1.460643,-0.27628
-0.302858,1.462045,-0.276695
-0.300011,1.463413,-0.277312
-0.297416,1.464802,-0.277876
-0.294869,1.465801,-0.277934
-0.29238,1.467005,-0.278567
-0.290001,1.467955,-0.279129
-0.287759,1.468785,-0.279462
-0.285522,1.469339,-0.279506
-0.283419,1.469965,-0.279828
-0.281428,1.470482,-0.280204
-0.279475,1.470778,-0.280395
-0.277664,1.471146,-0.280641
-0.275821,1.471141,-0.2806
-0.274119,1.471202,-0.280727
-0.272504,1.471169,-0.280836
-0.270976,1.471149,-0.281096
-0.269491,1.471057,-0.281194
-0.268111,1.47086,-0.281305
-0.266756,1.470588,-0.281255
-0.265635,1.470378,-0.281319
-0.264418,1.470205,-0.28145
-0.263428,1.469843,-0.281287
-0.2625,1.469448,-0.281062
-0.26135,1.469222,-0.281189
-0.260693,1.468637,-0.280819
-0.259952,1.468216,-0.280679
-0.259366,1.467913,-0.280618
-0.258485,1.46764,-0.280644
-0.257981,1.467108,-0.280426
-0.257517,1.466674,-0.280306
-0.257592,1.465963,-0.279893
-0.257323,1.465514,-0.279712
-0.257038,1.464983,-0.279346
-0.256847,1.464529,-0.279101
-0.256878,1.464141,-0.278922
-0.256897,1.46367,-0.278554
-0.256953,1.463426,-0.278567
-0.257144,1.463053,-0.27832
-0.257423,1.462631,-0.278093
-0.257377,1.462536,-0.278073
-0.257931,1.462164,-0.27774
-0.258469,1.461837,-0.277527
-0.259067,1.461578,-0.277371
-0.259956,1.46123,-0.276991
-0.260842,1.461003,-0.276755
-0.261737,1.460763,-0.276507
-0.262792,1.460472,-0.276173
-0.263926,1.46028,-0.275856
-0.265226,1.460081,-0.27553
-0.266596,1.459905,-0.275257
-0.268109,1.459732,-0.274896
-0.269751,1.459701,-0.274547
-0.27151,1.459335,-0.273791
-0.273446,1.459406,-0.273763
-0.275501,1.459305,-0.273266
-0.277653,1.459238,-0.27285
-0.280024,1.459115,-0.272119
-0.282511,1.45918,-0.271691
-0.285099,1.459251,-0.271229
-0.287861,1.459185,-0.270449
-0.290819,1.459212,-0.269831
-0.293906,1.459351,-0.269447
-0.297145,1.459478,-0.268819
-0.300521,1.459542,-0.268115
-0.304016,1.459723,-0.267614
-0.307785,1.459952,-0.267047
-0.311658,1.460101,-0.26631
-0.315787,1.460431,-0.265659
-0.319944,1.46076,-0.265033
-0.324332,1.460882,-0.264256
-0.328901,1.461258,-0.263622
-0.333561,1.461529,-0.262845
-0.338413,1.461822,-0.262085
-0.343478,1.462253,-0.261434
-0.348659,1.462589,-0.260705
-0.354013,1.463135,-0.260116
-0.359506,1.463498,-0.259411
-0.365228,1.463938,-0.258771
-0.371096,1.464467,-0.258182
-0.377022,1.46497,-0.257584
-0.383042,1.465452,-0.256941
-0.389339,1.465869,-0.256305
-0.395797,1.466442,-0.255836
-0.402295,1.466938,-0.255179
-0.40902,1.467455,-0.254604
-0.415806,1.467908,-0.253961
-0.422716,1.468516,-0.253558
-0.429785,1.468969,-0.252856
-0.436977,1.469474,-0.252531
-0.444199,1.469937,-0.251763
-0.451618,1.47035,-0.2514
-0.459066,1.470777,-0.250962
-0.466628,1.471266,-0.250508
-0.474284,1.471764,-0.250281
-0.482076,1.4721,-0.249725
-0.489944,1.472549,-0.249534
-0.497776,1.47303,-0.249282
-0.505689,1.473494,-0.249296
-0.513734,1.47389,-0.249051
-0.52164,1.474265,-0.24869
-0.529666,1.474708,-0.248886
-0.537797,1.475267,-0.249119
-0.545886,1.475679,-0.249031
-0.553893,1.476,-0.249325
-0.562033,1.476544,-0.249811
-0.569993,1.476867,-0.249916
-0.578128,1.477336,-0.25055
-0.586172,1.477873,-0.251233
-0.594121,1.478204,-0.251542
-0.60215,1.478729,-0.252364
-0.609992,1.479116,-0.252742
-0.617893,1.479541,-0.253467
-0.625728,1.480092,-0.254356
-0.633584,1.480442,-0.255274
-0.641405,1.48097,-0.256268
-0.648982,1.481381,-0.256973
-0.656666,1.48183,-0.258057
-0.664173,1.482388,-0.259079
-0.671574,1.482734,-0.260118
-0.678828,1.483147,-0.261203
-0.68603,1.483592,-0.262446
-0.69311,1.48402,-0.263568
-0.700073,1.48443,-0.26504
-0.706946,1.484799,-0.266271
-0.713641,1.485239,-0.267872
-0.720265,1.485671,-0.26917
-0.726693,1.486037,-0.270609
-0.73295,1.486356,-0.271857
-0.739125,1.486833,-0.273342
-0.745105,1.487172,-0.274746
-0.751002,1.487607,-0.276352
-0.756693,1.487937,-0.277766
-0.762259,1.488324,-0.279317
-0.767645,1.48879,-0.280829
-0.772938,1.489211,-0.282266
-0.778017,1.489539,-0.283844
-0.782941,1.489977,-0.285307
-0.787635,1.490433,-0.286724
-0.792287,1.490879,-0.288188
-0.796788,1.491259,-0.28975
-0.801067,1.491516,-0.291245
-0.805151,1.491925,-0.292611
-0.809126,1.492263,-0.293812
-0.812908,1.49268,-0.295234
-0.816455,1.492885,-0.296582
-0.819898,1.493196,-0.297853
-0.823084,1.493493,-0.299075
-0.826133,1.493685,-0.300343
-0.829009,1.494013,-0.301475
-0.831657,1.49426,-0.302473
-0.834175,1.494477,-0.303683
-0.836513,1.494645,-0.30456
-0.838749,1.494963,-0.305797
-0.84071,1.495105,-0.306456
-0.842548,1.495176,-0.307328
-0.844282,1.49543,-0.308293
-0.845749,1.495317,-0.30892
-0.847078,1.495304,-0.309602
-0.848371,1.495402,-0.310415
-0.849362,1.495301,-0.310863
-0.850221,1.495247,-0.311317
-0.850928,1.495047,-0.311782
-0.851524,1.494854,-0.312246
-0.851944,1.494551,-0.312508
-0.852276,1.494316,-0.312838
-0.852423,1.494009,-0.31299
-0.852381,1.493656,-0.31302
-0.852284,1.493183,-0.313093
-0.851958,1.492706,-0.313235
-0.851528,1.49218,-0.31319
-0.851047,1.491766,-0.313158
-0.850323,1.491153,-0.312891
-0.849503,1.490362,-0.312692
-0.848558,1.489558,-0.312395
-0.847479,1.488749,-0.311984
-0.846364,1.487915,-0.311741
-0.845007,1.486897,-0.310999
-0.843653,1.48571,-0.310717
-0.842114,1.484583,-0.309954
-0.84044,1.483273,-0.309173
-0.838701,1.482056,-0.30856
-0.83676,1.480406,-0.307771
-0.834766,1.478953,-0.306738
-0.832639,1.477285,-0.305924
-0.83034,1.475636,-0.305033
-0.827957,1.473872,-0.304014
-0.825441,1.471995,-0.302923
-0.822787,1.470076,-0.301728
-0.820059,1.468144,-0.300662
-0.81714,1.466113,-0.299575
-0.814006,1.463984,-0.29833
-0.810893,1.461853,-0.297417
-0.807418,1.459557,-0.295972
-0.803933,1.457262,-0.295025
-0.800223,1.454924,-0.293709
-0.796478,1.452437,-0.292692
-0.792592,1.449965,-0.291437
-0.788397,1.447351,-0.290204
-0.784157,1.444875,-0.289041
-0.779718,1.441943,-0.287802
-0.775224,1.43916,-0.286752
-0.770477,1.436134,-0.285601
-0.765729,1.433061,-0.28433
-0.760699,1.429938,-0.283204
-0.755546,1.426501,-0.281815
-0.750274,1.423062,-0.28067
-0.744957,1.419461,-0.279504
-0.739423,1.415675,-0.2782
-0.733794,1.411809,-0.277007
-0.728047,1.407665,-0.275857
-0.722185,1.403559,-0.274657
-0.716207,1.399278,-0.273531
-0.710074,1.394837,-0.272472
-0.703942,1.390348,-0.271357
-0.697618,1.385863,-0.270309
-0.69127,1.38111,-0.269236
-0.684703,1.37648,-0.26832
-0.678148,1.371636,-0.267336
-0.671469,1.366862,-0.26652
-0.664677,1.361871,-0.265633
-0.65773,1.356981,-0.264911
-0.650875,1.351882,-0.264289
-0.643776,1.346846,-0.263751
-0.636586,1.341516,-0.263188
-0.629421,1.336412,-0.263032
-0.622086,1.330773,-0.262459
-0.614803,1.325451,-0.262421
-0.607316,1.319834,-0.262154
-0.599824,1.31409,-0.262166
-0.592276,1.308437,-0.262229
-0.584733,1.302566,-0.262377
-0.577151,1.296811,-0.262875
-0.569501,1.290863,-0.263278
-0.561813,1.284669,-0.263558
-0.554097,1.278682,-0.264188
-0.546484,1.272609,-0.265154
-0.53874,1.266269,-0.265767
-0.53098,1.26,-0.266731
-0.52333,1.254034,-0.268064
-0.515619,1.247485,-0.269166
-0.50794,1.241232,-0.270405
-0.500256,1.234766,-0.271817
-0.492687,1.228388,-0.273423
-0.48509,1.221982,-0.27498
-0.477625,1.215534,-0.276628
-0.470293,1.20929,-0.278662
-0.462986,1.202843,-0.280503
-0.455812,1.196586,-0.282649
-0.448686,1.190345,-0.284571
-0.441724,1.184138,-0.286751
-0.434878,1.178042,-0.288798
-0.428152,1.17206,-0.291138
-0.421583,1.166129,-0.293351
-0.415129,1.160384,-0.295542
-0.40884,1.154783,-0.29774
-0.402658,1.149256,-0.300159
-0.396618,1.1438,-0.302379
-0.390709,1.138577,-0.304697
-0.384921,1.133362,-0.306968
-0.379249,1.128314,-0.309303
-0.373836,1.123506,-0.311691
-0.368368,1.11865,-0.313949
-0.363062,1.113988,-0.316336
-0.357963,1.109467,-0.31884
-0.352942,1.105084,-0.321088
-0.348037,1.100844,-0.323558
-0.343282,1.096763,-0.325801
-0.338656,1.092807,-0.328172
-0.334114,1.088946,-0.330363
-0.329756,1.085349,-0.332717
-0.325474,1.081759,-0.334887
-0.321269,1.078364,-0.336996
-0.317378,1.075215,-0.339187
-0.313471,1.072178,-0.341116
-0.309723,1.069274,-0.343062
-0.306086,1.066441,-0.345071
-0.30257,1.063832,-0.34671
-0.299234,1.061385,-0.348541
-0.296005,1.059038,-0.350112
-0.292822,1.056661,-0.35158
-0.289823,1.054578,-0.353129
-0.286964,1.052621,-0.354451
-0.284159,1.050676,-0.355733
-0.281445,1.048758,-0.35691
-0.278896,1.047094,-0.358018
-0.27652,1.045562,-0.359156
-0.274107,1.044059,-0.360063
-0.271845,1.042634,-0.361015
-0.269787,1.041453,-0.36183
-0.267736,1.040311,-0.362619
-0.265778,1.03925,-0.363434
-0.263959,1.038419,-0.364023
-0.26222,1.037627,-0.364511
-0.260596,1.03705,-0.365017
-0.259069,1.036577,-0.365514
-0.257586,1.036281,-0.36582
-0.256235,1.036081,-0.365981
-0.25496,1.03601,-0.366226
-0.253839,1.036206,-0.3663
-0.252731,1.036462,-0.366296
-0.251759,1.03683,-0.366163
-0.250944,1.037478,-0.365963
-0.250159,1.03836,-0.365821
-0.249491,1.039061,-0.365412
-0.2489,1.040172,-0.364907
-0.248446,1.041288,-0.364494
-0.248036,1.042771,-0.363867
-0.247797,1.044328,-0.363274
-0.247608,1.045972,-0.362527
-0.247499,1.047857,-0.361652
-0.247536,1.049905,-0.360728
-0.247657,1.052031,-0.359789
-0.247883,1.054314,-0.358727
-0.248111,1.056696,-0.357605
-0.248563,1.059295,-0.356521
-0.249003,1.061952,-0.355277
-0.249602,1.064786,-0.35394
-0.250312,1.06782,-0.352607
-0.251033,1.070883,-0.351054
-0.251882,1.0741,-0.349647
-0.252802,1.077455,-0.347995
-0.253855,1.081011,-0.3465
-0.254943,1.084712,-0.344851
-0.25617,1.08834,-0.343063
-0.257388,1.092203,-0.341236
-0.258816,1.096247,-0.339375
-0.260268,1.100446,-0.337588
-0.261819,1.104789,-0.335671
-0.263429,1.109255,-0.333742
-0.265015,1.113698,-0.331695
-0.266816,1.118553,-0.329729
-0.268566,1.123394,-0.327599
-0.270469,1.12841,-0.325578
-0.272454,1.133735,-0.323421
-0.274508,1.138976,-0.321287
-0.276651,1.144589,-0.319132
-0.278788,1.150152,-0.316882
-0.2811,1.15599,-0.314648
-0.28336,1.161924,-0.312394
-0.285856,1.168135,-0.310052
-0.288274,1.17446,-0.307904
-0.290869,1.180923,-0.305609
-0.293481,1.187486,-0.30316
-0.296131,1.19425,-0.300748
-0.298922,1.201184,-0.298421
-0.301773,1.20829,-0.296134
-0.304608,1.215432,-0.293806
-0.307506,1.22284,-0.291435
-0.310486,1.230387,-0.289124
-0.313513,1.238017,-0.287123
-0.316572,1.245641,-0.284653
-0.319647,1.253557,-0.282601
-0.322755,1.261389,-0.280503
-0.325917,1.269336,-0.278515
-0.329076,1.277345,-0.276416
-0.332294,1.285438,-0.274463
-0.335444,1.29357,-0.272349
-0.338691,1.301765,-0.270539
-0.341974,1.31001,-0.268684
-0.345222,1.318214,-0.266995
-0.348444,1.326638,-0.26523
-0.351692,1.334974,-0.26364
-0.354912,1.34337,-0.262118
-0.358065,1.351874,-0.260662
-0.361294,1.360286,-0.259279
-0.364511,1.368706,-0.257963
-0.367702,1.377004,-0.256545
-0.370953,1.385471,-0.255357
-0.374226,1.393916,-0.254351
-0.377387,1.402322,-0.253372
-0.380535,1.410669,-0.252346
-0.383663,1.418994,-0.251248
-0.386648,1.427134,-0.250336
-0.389815,1.435351,-0.249507
-0.392931,1.443507,-0.248778
-0.395987,1.451502,-0.247986
-0.399023,1.459445,-0.247254
-0.401897,1.467209,-0.246614
-0.404813,1.474971,-0.245822
-0.407762,1.482688,-0.245304
-0.410655,1.490255,-0.244808
-0.413482,1.497584,-0.244219
-0.416308,1.504889,-0.24398
-0.419068,1.512133,-0.243551
-0.421762,1.519099,-0.243069
-0.424437,1.526006,-0.24276
-0.427062,1.532693,-0.242604
-0.429691,1.539303,-0.242557
-0.432131,1.545602,-0.242157
-0.434606,1.551761,-0.241929
-0.436948,1.557703,-0.241756
-0.439326,1.56368,-0.241894
-0.441577,1.569244,-0.241765
-0.443686,1.574642,-0.241538
-0.445899,1.579899,-0.241694
-0.447981,1.585053,-0.241715
-0.449939,1.589953,-0.241612
-0.451926,1.594621,-0.241504
-0.453828,1.599189,-0.241669
-0.455596,1.603563,-0.241502
-0.457257,1.607823,-0.241714
-0.459231,1.612063,-0.242031
-0.461052,1.615746,-0.242052
-0.462631,1.619629,-0.242108
-0.464299,1.623244,-0.242199
-0.465679,1.626739,-0.242093
-0.46733,1.62998,-0.242215
-0.468883,1.633114,-0.242338
-0.47028,1.636137,-0.242413
-0.471646,1.638913,-0.242406
-0.473028,1.641503,-0.24236
-0.474362,1.643809,-0.242451
-0.475571,1.646142,-0.242348
-0.476813,1.648299,-0.242446
-0.477948,1.650077,-0.242245
-0.479187,1.651917,-0.24242
-0.480294,1.653419,-0.242306
-0.481439,1.654867,-0.242367
-0.482368,1.655955,-0.24224
-0.48335,1.656954,-0.241957
-0.484498,1.658045,-0.24225
-0.485412,1.658744,-0.242101
-0.486438,1.659305,-0.241988
-0.487336,1.659658,-0.241704
-0.488244,1.660003,-0.241758
